type;description;support_material;subtype;filler_loadind;previous_thickness;min_thickness;max_thickness;min_pore_size;max_pore_size;pore_volume;specific_surface_area;surface_area;temperature;feed_pressure;permeate_pressure;delta_pressure;feed_flow_rate;sweep_gas;sweep_gas_flow;stage_cut;aging;x_He;P_He;P_He;x_H2;P_H2;P_H2;x_CO2;P_CO2;P_CO2;x_O2;P_O2;P_O2;x_H2S;P_H2S;P_H2S;x_N2;P_N2;P_N2;x_CO;P_CO;P_CO;x_CH4;P_CH4;P_CH4;x_C2H6;P_C2H6;P_C2H6;x_SF6;P_SF6;P_SF6;provided_data_type ;in_reference_data_location;reference;url
MMM;0.25GO-ODA; aluminium discs;GO/PIM-1;0.22;none;51;51;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;1700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;70;;none;none;none;none;none;none;permeability;table S1a and table S2a;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4000;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;210;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3100;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;140;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;110;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;80;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2100;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;70;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-ODA; aluminium discs;GO/PIM-1;0.009;none;41;41;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;1900;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;70;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;230;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;120;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2800;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;110;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2600;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;90;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;80;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-ODA; aluminium discs;GO/PIM-1;0.052;none;43;43;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;80;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;270;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3100;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;160;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;140;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;110;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;100;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-ODA; aluminium discs;GO/PIM-1;0.11;none;36;36;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2000;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;100;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;5500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;350;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3000;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;160;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;120;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2300;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;110;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;100;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-ODA; aluminium discs;GO/PIM-1;0.366;none;42;42;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2100;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;100;;none;none;none;none;none;none;permeability;table S1b and table S2b;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;6200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;380;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4300;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;210;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;140;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;120;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2900;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;110;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.01rGO-OA; aluminium discs;GO/PIM-1;0.034;none;46;46;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;90;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;5700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;360;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4800;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;210;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4300;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;200;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;150;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3600;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;150;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.05rGO-OA; aluminium discs;GO/PIM-1;0.126;none;53;53;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;140;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4800;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;320;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4200;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;210;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3800;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;170;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2600;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;100;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;90;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.1rGO-OA; aluminium discs;GO/PIM-1;0.184;none;48;48;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;2400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;90;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;0;NaN;NaN;NaN;NaN;NaN;NaN;0.5;6300;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;360;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;35;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4500;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;230;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;63;NaN;NaN;NaN;NaN;NaN;NaN;0.5;4100;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;200;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;92;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3700;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;180;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;128;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3400;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;160;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
MMM;0.25rGO-OA; aluminium discs;GO/PIM-1;0.408;none;62;62;370;370;NaN;NaN;0.325;298;300000;100000;200000;50;He;25;NaN;155;NaN;NaN;NaN;NaN;NaN;NaN;0.5;3000;;none;none;none;none;none;none;none;none;none;none;none;none;0.5;130;;none;none;none;none;none;none;permeability;table S1c and table S2c;ALBERTO M et al 2018;https://doi.org/10.1016/j.memsci.2018.06.026
polymer;untreated;NaN;PIM-1;none;none;90;90;NaN;NaN;NaN;685;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;280;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;857;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;1200;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;125;;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;untreated;NaN;PIM-1;none;none;90;90;NaN;NaN;NaN;685;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;1;1740;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;1;4500;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;1200;none;none;none;1;2440;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;untreated;NaN;PIM-1;none;none;90;90;NaN;NaN;NaN;685;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;1;758;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;1;1706;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;1200;1;1140;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;untreated;NaN;PIM-1;none;none;90;90;NaN;NaN;NaN;685;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;1;742;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;1;2200;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;1200;none;none;none;none;none;none;none;none;none;1;600;;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;untreated;NaN;PIM-1;none;none;90;90;NaN;NaN;NaN;685;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;410;;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
polymer;EtOH_25 treaded;NaN;PIM-1;none;none;110;110;NaN;NaN;NaN;759;2.14;298;NaN;NaN;100000;NaN;NaN;NaN;NaN;0;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;none;1;1150;;none;none;none;none;none;none;permeability;table 1;BERNARDO P et al 2017;http://dx.doi.org/10.1016/j.polymer.2016.10.040
